target_id	SRR25223640	SRR25223641	SRR25223642	SRR25223643	SRR25223644	SRR25223645	SRR25223646	SRR25223647	SRR25223648	SRR25223649	SRR25223650	SRR25223651	SRR25223652	SRR25223653	SRR25223654	SRR25223655
KH.L18.5.v1.A.nonSL15-1	0	3	3	0	215	0	0	0	0	0	0	0	3	0	0	0
KH.L18.5.v1.A.nonSL16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
KH.L18.5.v1.A.nonSL17-1	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0
KH.L18.5.v1.A.nonSL18-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL19-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL20-1	245	461	405	0	670	601	903	500	0	0	951	0	939	1129	1321	1179
KH.L18.5.v1.A.nonSL21-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL22-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL25-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL26-1	29	0	76	36	1	105	188	1	51	201	0	79	0	0	0	0
KH.L18.5.v1.A.nonSL27-1	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0
KH.L18.5.v1.A.nonSL28-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL29-1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
KH.L18.5.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL30-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL31-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL32-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL33-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL34-1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
KH.L18.5.v1.A.nonSL35-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL36-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL37-1	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL38-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL39-1	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL40-1	1	0	2	1	0	4	3	0	2	6	0	2	0	0	0	0
KH.L18.5.v1.A.nonSL41-1	0	59	91	0	0	0	0	0	0	0	0	0	52	0	0	1
KH.L18.5.v1.A.nonSL42-1	0	0	0	125	22	0	0	0	0	210	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL43-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL44-1	0	0	0	0	0	10	2	16	2	0	0	231	0	0	0	0
KH.L18.5.v1.A.nonSL45-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL46-1	0	43	47	290	0	132	0	54	0	144	0	13	0	162	146	0
KH.L18.5.v1.A.nonSL47-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL48-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL49-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL50-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL51-1	0	0	0	209	0	0	0	0	391	57	0	132	0	0	0	0
KH.L18.5.v1.A.nonSL52-1	95	0	0	0	0	7	2	81	44	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL6-1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL7-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL8-1	0	0	0	0	0	236	122	382	59	0	0	0	0	0	0	0
KH.L18.5.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.50.v1.A.ND2-1	785	281	270	60	558	0	655	273	60	120	298	428	615	281	628	553
KH.L18.50.v1.A.SL5-1	132	69	996	166	56	443	3131	1668	370	239	757	0	2356	373	746	1503
KH.L18.50.v1.A.SL6-1	4	339	250	5	2825	1679	46	687	14	7	25	0	879	1381	1600	1159
KH.L18.50.v2.A.ND7-1	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0
KH.L18.50.v3.A.SL3-1	0	0	133	41	0	0	0	0	0	162	0	0	0	0	6	0
KH.L18.50.v4.A.SL1-1	0	0	0	87	0	234	466	38	0	0	0	0	0	1021	1623	1500
KH.L18.50.v4.A.SL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.50.v5.A.SL4-1	659	1633	1751	1285	2574	5360	7505	6440	1732	951	1461	1345	852	4413	7063	7226
KH.L18.51.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.51.v1.A.SL2-1	16	10	7	40	1	0	0	0	25	20	7	45	3	0	0	0
KH.L18.52.v1.A.ND2-2	150	372	286	248	272	463	410	367	197	159	277	232	186	619	581	440
KH.L18.52.v2.A.SL1-1	389	605	1262	534	2412	1502	1858	1289	678	520	1070	532	1294	1705	1728	1649
KH.L18.53.v1.A.ND1-1	0	198	0	0	0	158	246	149	105	49	173	70	176	49	148	296
KH.L18.53.v1.A.SL2-1	0	0	149	256	302	1628	1803	1079	225	184	134	282	530	0	27	0
KH.L18.53.v1.A.SL3-1	487	312	186	80	691	0	393	493	0	58	0	0	0	1698	2076	1866
KH.L18.54.v1.A.ND1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL10-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL11-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL14-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL15-2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL2-2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL3-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL5-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL7-2	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL8-2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v1.A.nonSL9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v2.A.ND1-1	49	0	23	0	52	57	51	13	72	14	0	0	0	7	24	0
KH.L18.54.v2.A.nonSL10-1	0	0	0	0	0	0	171	94	0	0	0	0	0	0	33	0
KH.L18.54.v2.A.nonSL11-1	0	0	0	0	0	1	0	0	0	0	30	0	0	0	1	0
KH.L18.54.v2.A.nonSL13-1	0	0	0	0	28	0	3	0	0	0	0	0	0	0	0	0
KH.L18.54.v2.A.nonSL14-1	0	30	0	15	2	1	0	0	0	74	90	0	119	0	0	0
KH.L18.54.v2.A.nonSL15-1	0	11	24	74	0	5	0	0	0	0	0	88	0	0	0	0
KH.L18.54.v2.A.nonSL2-1	0	42	0	0	20	0	0	88	0	0	0	0	0	71	0	1
KH.L18.54.v2.A.nonSL3-1	0	1	31	0	1	39	0	3	0	0	0	0	0	2	0	165
KH.L18.54.v2.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0
KH.L18.54.v2.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
KH.L18.54.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
KH.L18.54.v2.A.nonSL7-1	6	29	16	27	0	65	127	28	51	0	0	0	0	48	113	59
KH.L18.54.v2.A.nonSL8-1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.54.v2.A.nonSL9-1	0	0	0	0	0	36	0	0	0	0	0	0	0	0	43	0
KH.L18.54.v3.A.SL12-1	13	0	19	27	48	36	49	14	46	9	38	13	55	104	79	37
KH.L18.54.v4.A.SL12-2	43	0	25	17	21	15	13	9	19	15	23	30	2	0	2	11
KH.L18.55.v1.A.SL1-1	0	0	20	4	86	154	204	190	3	6	26	2	135	177	266	215
KH.L18.56.v1.C.ND1-1	451	908	145	161	203	223	102	171	329	284	131	211	94	39	60	52
KH.L18.57.v1.A.SL1-1	828	752	1048	849	3729	4600	5509	4640	947	546	630	1105	1428	3375	4032	4248
KH.L18.58.v1.A.ND1-1	198	242	380	350	77	7	11	10	279	202	290	315	81	14	15	6
KH.L18.59.v1.A.ND1-1	15	0	0	94	0	0	0	0	10	1	1	121	0	0	0	1
KH.L18.6.v1.A.ND1-1	8	7	13	2	22	0	10	5	3	0	6	4	21	6	4	3
KH.L18.60.v1.A.ND1-1	1013	75	12	197	12	133	1367	981	545	127	6	115	23	635	1787	1330
KH.L18.60.v2.A.SL2-1	0	26	28	0	124	674	2578	2118	0	32	25	89	87	759	2812	2395
KH.L18.61.v1.A.SL3-1	10	0	217	16	1258	171	449	199	15	0	60	34	251	411	423	640
KH.L18.61.v2.A.SL3-1	991	0	864	0	833	0	0	0	345	0	0	503	0	1193	1463	902
KH.L18.61.v3.A.ND2-1	539	3761	180	2613	202	2511	2987	2264	1034	2308	838	935	1430	755	750	777
KH.L18.61.v4.A.ND4-2	7	71	19	22	15	71	120	66	13	42	29	42	15	34	50	54
KH.L18.61.v5.A.ND1-1	103	25	30	57	25	0	56	57	49	92	8	15	54	9	34	13
KH.L18.62.v1.A.ND2-1	58	80	29	17	109	34	8	74	15	210	122	0	57	17	7	0
KH.L18.62.v1.A.SL1-1	966	1282	2848	414	4315	1988	1863	1946	1255	930	3206	1151	4873	4692	5500	5198
KH.L18.62.v1.A.nonSL3-1	0	0	0	69	0	24	1410	106	0	0	0	0	231	9	0	210
KH.L18.62.v1.A.nonSL4-1	0	0	0	16	0	391	243	28	0	0	0	0	57	2	0	50
KH.L18.62.v1.A.nonSL5-1	0	0	0	10	0	250	135	18	0	0	0	0	36	1	0	31
KH.L18.62.v1.A.nonSL6-1	0	0	0	788	0	223	533	997	0	0	0	0	3	79	0	0
KH.L18.62.v2.A.ND2-1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
KH.L18.62.v2.A.SL1-1	5	0	14	0	0	0	0	0	0	0	18	0	164	0	16	0
KH.L18.62.v2.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
KH.L18.62.v2.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
KH.L18.62.v2.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KH.L18.62.v2.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v1.A.ND2-1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0
KH.L18.63.v1.A.SL1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v1.A.SL6-1	0	0	0	2	4	1	0	0	0	2	0	0	5	0	0	0
KH.L18.63.v1.A.nonSL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v1.A.nonSL6-1	0	0	0	2	4	1	0	0	0	2	0	0	5	0	0	0
KH.L18.63.v1.A.nonSL7-1	0	0	16	7	4	3	0	0	0	1	0	5	1	0	0	0
KH.L18.63.v1.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v2.A.SL1-1	0	8	3	7	3	5	2	5	7	1	7	5	8	0	3	1
KH.L18.63.v2.A.SL6-1	251	2	0	33	277	109	57	12	0	232	126	10	25	297	152	268
KH.L18.63.v2.A.nonSL3-1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0
KH.L18.63.v2.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v2.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v2.A.nonSL6-1	251	2	0	33	277	109	57	12	0	232	126	10	25	297	152	268
KH.L18.63.v2.A.nonSL7-1	0	785	717	832	288	432	580	407	693	145	782	728	825	0	434	73
KH.L18.63.v2.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.63.v2.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.64.v1.C.ND1-1	478	215	227	161	72	13	11	8	211	253	122	154	51	9	12	4
KH.L18.65.v1.A.ND3-2	0	0	0	0	32	501	481	518	0	0	42	0	86	97	193	177
KH.L18.65.v1.A.SL4-2	502	253	0	499	16	0	0	0	553	218	11	671	128	82	46	0
KH.L18.65.v1.A.SL5-2	0	0	60	0	145	154	515	234	0	0	0	0	0	143	194	214
KH.L18.65.v1.A.SL6-2	12	7	0	11	0	0	0	0	15	5	0	14	3	2	37	0
KH.L18.65.v2.A.SL2-1	1540	459	35	1540	63	81	175	175	1246	522	82	1430	115	64	187	158
KH.L18.65.v3.A.SL1-1	807	437	41	1616	132	391	762	486	831	266	81	1303	153	223	325	450
KH.L18.66.v1.A.ND2-2	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
KH.L18.66.v1.R.ND2-2	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
KH.L18.66.v2.A.ND4-2	89	92	155	0	73	41	0	100	26	0	302	31	61	43	58	83
KH.L18.66.v2.A.SL1-2	0	0	0	27	0	0	50	0	0	26	0	0	0	0	0	0
KH.L18.66.v3.A.SL1-1	10	215	1331	0	0	0	0	0	2807	251	3073	1166	0	0	0	0
KH.L18.66.v4.A.ND2-1	0	5	475	0	297	0	0	0	3	250	1981	178	2	0	0	0
KH.L18.66.v4.R.ND2-1	0	5	475	0	297	0	0	0	3	250	1981	178	2	0	0	0
KH.L18.66.v5.A.SL3-1	4384	5578	10630	3252	13049	13055	11196	11128	3071	6330	7625	1924	10565	9509	13561	12239
KH.L18.66.v6.A.SL5-2	36	0	0	0	0	18	0	0	0	14	0	0	0	0	0	0
KH.L18.66.v7.A.SL5-1	2829	3017	4756	0	576	0	0	0	39	202	1037	0	2006	322	0	0
KH.L18.67.v1.A.ND2-1	150	85	14	114	34	0	0	0	158	102	26	102	5	0	0	17
KH.L18.67.v1.A.SL1-1	1410	6	0	1030	1	0	0	0	315	708	0	1574	0	0	169	81
KH.L18.67.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.67.v1.A.SL4-1	2	28	0	1104	0	0	0	44	31	0	41	1	0	121	0	2
KH.L18.67.v1.A.SL5-1	364	1189	91	167	11	17	61	0	1480	60	29	916	40	0	100	207
KH.L18.67.v1.R.ND2-1	150	85	14	114	34	0	0	0	158	102	26	102	5	0	0	17
KH.L18.68.v1.A.ND1-1	3	14	6	8	12	5	1	1	12	11	24	11	8	0	2	2
KH.L18.69.v1.A.SL1-2	155	96	354	120	1527	1930	2757	2022	132	117	234	155	1197	1587	2331	2160
KH.L18.69.v1.A.SL2-2	1	0	17	3	78	109	59	85	9	4	0	16	0	28	39	62
KH.L18.7.v1.A.SL1-1	2562	2185	1976	6114	4950	4195	6984	5991	2762	1145	1868	5469	4880	4378	7119	6098
KH.L18.7.v1.A.SL2-1	1239	961	2187	9736	3262	4468	5363	5611	2450	1099	1288	9543	1507	3560	4595	4479
KH.L18.70.v1.A.ND1-1	230	199	42	271	10	2	38	10	131	15	51	156	3	28	68	75
KH.L18.70.v1.A.SL2-1	0	0	5	0	0	9	0	13	0	0	0	0	0	0	16	12
KH.L18.70.v1.A.SL3-1	0	0	0	0	0	0	0	0	0	246	0	390	0	0	0	0
KH.L18.70.v1.R.ND1-1	230	199	42	271	10	2	38	10	131	15	51	156	3	28	68	75
KH.L18.71.v1.A.SL1-1	475	711	1164	368	2171	1919	2719	1779	513	580	1340	414	2583	1714	2008	1908
KH.L18.72.v1.A.ND1-1	0	24	0	43	0	0	0	0	11	14	2	13	3	0	0	0
KH.L18.72.v2.A.SL2-1	9	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
KH.L18.73.v1.A.ND1-1	27	8	1	0	5	0	0	0	22	0	8	11	0	0	0	0
KH.L18.74.v1.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.74.v2.A.ND1-1	440	353	111	237	105	43	105	112	395	250	91	291	91	67	149	129
KH.L18.74.v3.A.SL2-1	42	12	15	85	11	26	7	29	87	51	19	80	7	12	17	14
KH.L18.75.v1.A.SL1-2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
KH.L18.75.v1.A.nonSL2-2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
KH.L18.75.v1.A.nonSL3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.75.v1.A.nonSL4-2	0	0	0	0	29	0	0	0	0	13	40	0	0	0	0	0
KH.L18.75.v1.A.nonSL5-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.75.v1.A.nonSL6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.75.v1.A.nonSL7-2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
KH.L18.75.v2.A.SL1-2	282	236	150	258	318	150	599	0	0	0	84	172	0	301	107	102
KH.L18.75.v2.A.nonSL2-2	0	0	0	3	1	0	0	0	0	341	0	0	0	0	0	156
KH.L18.75.v2.A.nonSL3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.75.v2.A.nonSL4-2	1340	1980	2954	2552	3125	3674	4429	2752	1738	1584	3274	2070	3587	3080	4284	3681
KH.L18.75.v2.A.nonSL5-2	0	0	0	0	1	0	0	0	0	12	0	0	47	0	0	6
KH.L18.75.v2.A.nonSL6-2	0	0	0	0	0	0	0	281	0	2	0	0	10	0	0	1
KH.L18.75.v2.A.nonSL7-2	0	0	0	0	95	0	0	571	32	165	0	0	46	0	0	0
KH.L18.76.v1.A.ND1-1	270	4	0	47	286	0	0	7	2	0	23	13	0	0	203	149
KH.L18.76.v1.A.nonSL2-1	3550	3434	5600	3710	6526	6412	6753	6005	3262	2637	4890	3534	5304	6399	7418	7280
KH.L18.76.v1.R.ND1-1	270	4	0	47	286	0	0	7	2	0	23	13	0	0	203	149
KH.L18.77.v1.A.ND2-1	0	71	59	0	107	0	0	0	106	0	0	0	87	0	0	0
KH.L18.77.v1.A.SL2-1	0	71	59	0	107	0	0	0	106	0	0	0	87	0	0	0
KH.L18.77.v1.A.nonSL10-1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL11-1	0	0	0	0	0	0	28	107	0	80	79	0	0	81	31	28
KH.L18.77.v1.A.nonSL12-1	0	7	0	0	0	0	0	0	0	0	39	132	0	5	0	0
KH.L18.77.v1.A.nonSL13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL15-1	388	572	903	341	322	413	1022	474	416	776	406	291	449	325	461	419
KH.L18.77.v1.A.nonSL16-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL18-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL19-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL20-1	20	38	121	165	118	178	37	120	137	199	87	76	158	157	114	5
KH.L18.77.v1.A.nonSL21-1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0
KH.L18.77.v1.A.nonSL22-1	5	9	22	35	28	43	676	29	32	42	19	16	304	38	23	620
KH.L18.77.v1.A.nonSL23-1	72	107	130	59	64	83	122	95	80	134	71	49	86	66	77	74
KH.L18.77.v1.A.nonSL24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL25-1	0	0	0	0	0	0	0	0	0	0	2	41	0	0	0	0
KH.L18.77.v1.A.nonSL26-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL27-1	0	0	0	0	0	1	2	0	0	0	0	0	4	1	157	6
KH.L18.77.v1.A.nonSL28-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL29-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
KH.L18.77.v1.A.nonSL3-1	0	3	0	0	0	0	0	0	0	0	0	0	0	13	0	0
KH.L18.77.v1.A.nonSL30-1	92	167	679	780	502	746	243	502	596	949	407	370	695	648	561	23
KH.L18.77.v1.A.nonSL31-1	2084	3054	1380	1960	1635	2059	2133	2369	2167	2613	2316	1733	1212	1605	2760	2364
KH.L18.77.v1.A.nonSL32-1	133	158	0	0	0	0	0	0	1	0	0	31	0	0	0	0
KH.L18.77.v1.A.nonSL33-1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
KH.L18.77.v1.A.nonSL34-1	29	35	0	0	0	0	0	0	0	0	0	6	0	0	0	0
KH.L18.77.v1.A.nonSL35-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL36-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL37-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL38-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL39-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL40-1	7	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0
KH.L18.77.v1.A.nonSL41-1	605	713	0	0	0	0	0	0	4	0	0	154	0	0	0	0
KH.L18.77.v1.A.nonSL42-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL43-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL44-1	1	6	0	0	0	0	0	0	0	0	48	0	0	22	0	0
KH.L18.77.v1.A.nonSL45-1	1	2	4	7	7	10	103	7	7	9	4	3	70	9	5	133
KH.L18.77.v1.A.nonSL46-1	0	2	0	0	0	0	0	0	0	0	8	26	0	1	0	0
KH.L18.77.v1.A.nonSL5-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v1.A.nonSL9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.77.v2.A.SL1-1	0	0	0	0	0	0	25	0	0	0	0	0	0	18	0	0
KH.L18.78.v1.A.ND1-1	520	628	1432	498	2991	2410	2482	1686	645	811	879	295	1797	2159	1968	2426
KH.L18.78.v1.A.SL2-1	430	386	9	76	0	0	0	0	183	81	825	258	859	447	539	2
KH.L18.79.v1.A.SL1-1	56	0	77	0	1091	889	1470	1061	38	39	75	0	506	1009	639	647
KH.L18.79.v1.A.SL2-1	0	0	0	72	0	0	0	0	0	0	0	70	0	3	0	0
KH.L18.79.v1.A.nonSL3-1	0	93	108	0	0	487	0	84	25	46	2	19	47	216	462	111
KH.L18.79.v1.A.nonSL4-1	0	0	0	0	0	7	0	105	0	0	0	0	0	10	324	550
KH.L18.8.v1.A.ND1-1	2179	161	222	1149	101	121	207	40	1026	523	220	1308	195	222	241	261
KH.L18.8.v1.A.SL2-1	0	535	144	912	64	55	0	105	742	202	168	992	0	233	203	128
KH.L18.80.v1.A.ND1-1	67	21	22	68	20	2	4	1	34	38	41	52	26	23	5	5
KH.L18.81.v1.A.SL1-1	1177	117	2029	1751	1743	1051	3340	2388	1515	1886	2033	2210	2063	2453	2325	2097
KH.L18.81.v1.A.SL2-1	1031	1707	2	1496	820	3600	806	480	1719	9	34	1110	38	2597	1826	1726
KH.L18.82.v1.A.ND2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v1.A.SL3-2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KH.L18.82.v1.A.SL4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v1.R.ND2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v2.A.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v2.A.SL3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v2.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v2.R.ND1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v3.A.ND2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v3.A.SL3-1	0	0	0	0	0	9	2	2	0	0	0	0	0	5	9	3
KH.L18.82.v3.A.SL4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v3.R.ND2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KH.L18.82.v4.A.ND1-1	0	79	0	51	13	0	0	0	0	44	14	8	11	0	0	0
